Time,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Prs,Temp
12.763344,-1.084,0.125,0.073,28.079,-7.613,49.752,-0.38,-0.189,-0.59,,
12.777424,-1.109,0.037,0.102,29.208,-9.835,44.17,-0.387,-0.193,-0.592,,
12.794704,-1.1,0.034,0.065,31.85,-20.44,23.817,-0.389,-0.189,-0.593,97300.687,41.648
12.808816,-1.068,0.064,0.021,34.064,-31.483,5.46,-0.393,-0.188,-0.59,,
12.822896,-1.129,0.053,0.012,34.711,-37.126,-9.118,-0.39,-0.188,-0.596,,
12.837136,-1.118,0.102,-0.012,35.612,-34.458,-16.048,-0.395,-0.189,-0.597,,
12.851216,-1.086,0.124,-0.04,37.502,-23.835,-13.589,-0.385,-0.192,-0.598,,
12.865456,-1.087,0.078,0.031,38.684,-21.236,-13.807,-0.389,-0.191,-0.595,97315.484,41.65
12.883792,-1.053,0.031,0.07,40.11,-28.63,-29.138,-0.382,-0.198,-0.608,,
12.897904,-1.028,0.048,0.072,41.921,-39.716,-46.865,-0.378,-0.195,-0.602,,
12.912176,-1.018,0.074,0.052,44.153,-48.877,-62.204,-0.375,-0.197,-0.595,,
12.926288,-1.036,0.149,-0.02,46.524,-50.251,-72.38,-0.363,-0.212,-0.603,,
12.940624,-0.985,0.222,-0.063,47.941,-43.619,-72.677,-0.358,-0.218,-0.61,97311.453,41.648
12.9548,-0.944,0.236,-0.054,49.088,-26.994,-57.444,-0.348,-0.223,-0.615,,
12.96888,-0.949,0.178,0.097,48.93,-21.989,-41.58,-0.345,-0.225,-0.607,,
12.98616,-0.932,0.146,0.104,49.928,-35.717,-36.4,-0.34,-0.228,-0.617,,
13.000272,-0.967,0.16,0.053,52.369,-50.671,-36.339,-0.335,-0.229,-0.611,,
13.014544,-0.952,0.209,0.009,53.961,-65.082,-36.68,-0.33,-0.238,-0.613,97311.344,41.653
13.028624,-0.968,0.24,-0.026,53.611,-71.321,-31.894,-0.328,-0.242,-0.61,,
13.042704,-0.893,0.268,-0.051,53.786,-63.088,-16.686,-0.318,-0.251,-0.619,,
13.056976,-0.87,0.309,-0.037,58.205,-39.594,7.971,-0.316,-0.248,-0.624,,
13.075216,-0.916,0.236,0.11,62.178,-25.917,38.167,-0.315,-0.249,-0.616,,
13.089488,-0.93,0.225,-0.004,61.967,-37.039,46.681,-0.317,-0.246,-0.631,97336.141,41.646
13.1036,-0.988,0.202,-0.014,61.88,-48.256,52.946,-0.323,-0.242,-0.641,,
13.117776,-0.99,0.183,0.002,61.136,-59.631,53.41,-0.325,-0.244,-0.634,,
13.132048,-1.011,0.177,0.024,62.011,-61.399,52.701,-0.327,-0.243,-0.635,,
13.146192,-0.99,0.18,0.037,64.776,-52.019,53.428,-0.341,-0.24,-0.645,,
13.163376,-0.993,0.225,-0.021,69.965,-28.831,65.791,-0.34,-0.235,-0.646,97331.469,41.641
13.177488,-1.022,0.184,-0.002,73.229,-14.665,74.436,-0.347,-0.231,-0.646,,
13.191568,-1.054,0.133,0.01,73.561,-23.424,72.844,-0.356,-0.224,-0.656,,
13.205744,-1.08,0.136,0.004,74.147,-33.233,63.91,-0.368,-0.217,-0.674,,
13.219824,-1.076,0.087,0.045,74.961,-38.412,55.064,-0.37,-0.209,-0.669,,
13.234,-1.088,0.089,0.059,76.606,-38.019,40.985,-0.372,-0.21,-0.667,97337.875,41.643
13.248144,-1.095,0.127,-0.045,79.275,-29.4,32.506,-0.377,-0.211,-0.672,,
13.266352,-1.06,0.152,-0.082,82.801,-0.691,33.749,-0.382,-0.206,-0.689,,
13.280656,-1.044,0.125,0.003,83.738,17.649,37.38,-0.385,-0.205,-0.692,,
13.294672,-1.069,0.059,0.116,84.192,8.584,32.708,-0.389,-0.198,-0.7,,
13.309008,-1.084,0.056,0.111,86.966,-10.211,17.273,-0.391,-0.196,-0.705,97340.609,41.638
13.323088,-1.032,0.042,0.075,90.361,-27.038,-0.359,-0.391,-0.195,-0.71,,
13.337136,-1.011,0.073,0.043,92.732,-38.78,-17.605,-0.389,-0.195,-0.714,,
13.35432,-0.966,0.135,-0.015,93.739,-31.981,-30.406,-0.394,-0.198,-0.735,,
13.368304,-0.955,0.176,-0.036,94.658,-12.653,-27.755,-0.391,-0.196,-0.744,,
13.38248,-0.945,0.167,0.007,95.2,-4.366,-21.411,-0.386,-0.195,-0.739,97362.469,41.634
13.396528,-0.991,0.132,0.048,95.786,-13.606,-18.165,-0.383,-0.198,-0.751,,
13.410544,-1.056,0.139,0.081,98.096,-34.536,-23.118,-0.383,-0.201,-0.75,,
13.424624,-1.017,0.149,0.105,99.584,-53.891,-24.876,-0.381,-0.203,-0.765,,
13.43864,-1.014,0.166,0.081,101.124,-60.331,-23.573,-0.378,-0.199,-0.775,,
13.45688,-1.001,0.243,-0.04,104.571,-42.621,-11.462,-0.381,-0.2,-0.78,97361.812,41.631
13.470832,-1.001,0.242,-0.037,107.756,-20.974,7.875,-0.38,-0.197,-0.782,,
13.484912,-1.009,0.233,0.063,108.15,-9.966,30.161,-0.379,-0.191,-0.785,,
13.499152,-1.1,0.168,0.109,106.575,-22.698,41.807,-0.384,-0.183,-0.794,,
13.5132,-1.143,0.134,0.167,107.056,-42.149,44.284,-0.389,-0.177,-0.804,,
13.527504,-1.099,0.138,0.113,109.034,-60.961,42.053,-0.393,-0.175,-0.805,97373.891,41.626
13.544592,-1.095,0.174,0.004,111.589,-64.724,38.115,-0.398,-0.17,-0.815,,
13.55848,-1.083,0.22,-0.004,112.647,-50.444,48.029,-0.403,-0.165,-0.811,,
13.572752,-1.047,0.209,0.044,114.546,-28.07,68.565,-0.411,-0.149,-0.823,,
13.586768,-1.079,0.122,0.148,114.695,-21.044,83.729,-0.42,-0.14,-0.839,,
13.600944,-1.154,0.061,0.195,115.736,-33.057,83.545,-0.425,-0.13,-0.839,97387.922,41.619
13.615056,-1.165,0.007,0.188,119.009,-47.766,72.021,-0.435,-0.119,-0.846,,
13.6332,-1.108,0.082,0.063,121.853,-58.039,48.807,-0.439,-0.113,-0.842,,
13.647376,-1.105,0.116,0.024,122.264,-47.285,40.381,-0.443,-0.098,-0.846,,
13.661456,-1.118,0.141,-0.042,122.579,-23.888,40.092,-0.45,-0.089,-0.845,,
13.675696,-1.091,0.136,-0.003,124.084,-0.7,50.671,-0.455,-0.087,-0.893,97390.422,41.614
13.689712,-1.136,0.076,0.08,124.757,9.984,58.774,-0.457,-0.069,-0.87,,
13.70376,-1.202,-0.02,0.16,126.49,0.298,48.064,-0.461,-0.055,-0.882,,
13.717808,-1.218,-0.021,0.122,129.719,-13.265,19.933,-0.464,-0.045,-0.893,,
13.734928,-1.191,0.029,0.088,133.079,-19.722,-9.38,-0.465,-0.035,-0.891,,
13.749136,-1.171,0.088,0.089,134.339,-15.347,-20.064,-0.467,-0.032,-0.895,97407.375,41.615
13.763184,-1.155,0.138,0.077,134.584,-3.483,-14.219,-0.466,-0.025,-0.897,,
13.777232,-1.099,0.136,0.119,133.91,8.33,6.204,-0.465,-0.024,-0.889,,
13.791504,-1.115,0.086,0.15,133.77,6.239,20.974,-0.465,-0.018,-0.903,,
13.80552,-1.158,0.013,0.187,135.572,-9.056,16.31,-0.462,0.005,-0.915,,
13.823728,-1.215,0.005,0.19,141.111,-29.584,-8.146,-0.47,0.012,-0.916,97410.641,41.607
13.837808,-1.172,0.01,0.146,144.305,-37.809,-21.306,-0.474,0.016,-0.911,,
13.85192,-1.177,0.054,0.155,145.355,-37.231,-26.346,-0.476,0.027,-0.917,,
13.866096,-1.181,0.141,0.149,146.125,-33.705,-11.97,-0.478,0.035,-0.932,,
13.880016,-1.118,0.151,0.144,145.486,-31.526,15.111,-0.475,0.039,-0.917,,
13.894256,-1.118,0.044,0.21,143.587,-37.511,40.766,-0.478,0.049,-0.92,97414.578,41.603
13.908176,-1.108,-0.045,0.183,143.955,-53.244,35.77,-0.48,0.058,-0.928,,
13.9252,-1.097,-0.034,0.117,147.621,-63.621,4.218,-0.489,0.081,-0.922,,
13.939408,-1.047,-0.04,0.093,150.754,-64.619,-14.07,-0.495,0.084,-0.921,,
13.953392,-0.999,0.007,0.081,151.576,-55.694,-20.632,-0.493,0.093,-0.927,,
13.967472,-1.005,0.067,0.094,151.533,-43.768,-16.257,-0.5,0.098,-0.925,97432.937,41.594
13.981584,-1.019,0.12,0.078,151.524,-32.261,3.159,-0.502,0.108,-0.918,,
13.9956,-0.966,0.055,0.139,150.902,-30.205,27.379,-0.507,0.117,-0.922,,
14.013712,-0.959,-0.075,0.07,151.025,-37.835,19.749,-0.511,0.135,-0.911,,
14.02776,-1.017,-0.112,0.09,151.016,-37.153,-3.001,-0.51,0.145,-0.9,,
14.041872,-0.949,-0.111,0.089,151.961,-36.068,-29.943,-0.51,0.153,-0.907,97433.234,41.601
14.055952,-0.85,-0.01,0.051,152.53,-26.023,-46.708,-0.514,0.156,-0.9,,
14.069968,-0.881,0.047,0.037,153.598,-11.288,-45.719,-0.517,0.158,-0.897,,
14.084176,-0.932,0.118,0.051,154.271,3.973,-25.218,-0.517,0.165,-0.898,,
14.098096,-0.89,0.096,0.057,153.93,8.304,0.105,-0.514,0.17,-0.909,,
14.115248,-0.939,-0.065,0.117,152.014,-0.709,9.931,-0.516,0.183,-0.903,97440.75,41.597
14.129296,-1.058,-0.086,0.111,151.673,-7.28,-3.15,-0.518,0.194,-0.906,,
14.143312,-1.157,-0.11,0.13,152.337,-10.01,-24.894,-0.523,0.197,-0.904,,
14.157552,-1.094,-0.082,0.091,154.236,-9.914,-51.73,-0.519,0.203,-0.898,,
14.17144,-1.191,0.034,0.066,156.791,-7.884,-60.419,-0.523,0.203,-0.887,,
14.18552,-1.227,0.152,0.054,158.594,-5.635,-36.452,-0.522,0.205,-0.884,97440.422,41.59
14.203632,-1.278,0.101,0.119,156.511,-15.969,7.682,-0.519,0.212,-0.892,,
14.21768,-1.303,-0.063,0.108,154.044,-22.304,16.31,-0.526,0.221,-0.887,,
14.231856,-1.35,-0.102,0.097,152.232,-22.925,-0.56,-0.528,0.235,-0.885,,
14.257232,-1.368,-0.111,0.072,152.696,-13.51,-45.29,-0.53,0.242,-0.875,,
14.271472,-1.413,0.014,0.083,155.059,-11.743,-56.455,-0.528,0.245,-0.879,97454.672,41.583
14.285648,-1.44,0.119,0.17,157.806,-16.8,-37.231,-0.534,0.248,-0.862,,
14.29976,-1.388,0.13,0.122,157.106,-37.721,-4.323,-0.532,0.256,-0.858,,
14.3172,-1.382,-0.091,0.006,154.315,-41.886,14.07,-0.536,0.256,-0.849,,
14.331312,-1.344,-0.122,-0.011,149.949,-28.718,-9.275,-0.537,0.267,-0.842,,
14.345552,-1.307,-0.118,-0.021,146.79,-7.997,-32.646,-0.542,0.272,-0.829,97463.047,41.595
14.359664,-1.242,-0.108,0.022,146.895,6.668,-54.784,-0.544,0.276,-0.828,,
14.373744,-1.257,-0.055,0.027,149.056,15.33,-71.304,-0.543,0.272,-0.826,,
14.388016,-1.218,0.01,0.091,151.454,20.659,-71.689,-0.544,0.269,-0.82,,
14.406256,-1.177,0.061,0.082,152.871,11.244,-50.19,-0.544,0.266,-0.812,,
14.420496,-1.129,-0.001,0.004,150.937,11.76,-32.086,-0.548,0.267,-0.82,97473.484,41.588
14.434672,-1.071,-0.057,0.03,147.411,24.903,-31.57,-0.552,0.27,-0.819,,
14.448848,-1.039,-0.072,0.025,145.399,39.296,-36.557,-0.549,0.267,-0.812,,
14.46312,-1,-0.123,0.073,145.652,48.23,-46.498,-0.547,0.268,-0.816,,
14.477264,-1.028,-0.113,0.097,148.654,47.81,-64.724,-0.547,0.272,-0.826,,
14.494512,-1.028,-0.026,0.07,154.114,45.859,-83.449,-0.545,0.264,-0.815,97469.25,41.584
14.508656,-1.056,0.004,0.103,157.334,40.443,-83.764,-0.547,0.266,-0.823,,
14.522768,-1.038,0.037,0.141,156.94,29.531,-70.262,-0.551,0.261,-0.825,,
14.536976,-1.006,0.018,0.097,154.28,20.545,-54.145,-0.547,0.258,-0.823,,
14.551056,-0.941,0,0.103,151.629,19.478,-42.07,-0.548,0.258,-0.818,,
14.565296,-0.954,-0.051,0.096,151.349,24.587,-39.13,-0.548,0.26,-0.814,97477.719,41.591
14.57944,-0.997,-0.097,0.111,153.178,28.849,-49.709,-0.552,0.258,-0.81,,
14.597648,-1.049,-0.08,0.133,159.171,25.716,-77.009,-0.549,0.26,-0.815,,
14.61192,-1.017,-0.025,0.114,164.273,18.996,-85.4,-0.55,0.256,-0.811,,
14.626064,-1.039,-0.007,0.117,166.066,14.315,-82.162,-0.554,0.253,-0.803,,
14.640304,-1.031,0.034,0.141,164.71,2.45,-70.052,-0.549,0.253,-0.812,97485.656,41.6
14.65448,-0.993,0.023,0.109,162.146,-7.516,-53.244,-0.552,0.248,-0.805,,
14.668592,-0.944,0.004,0.086,161.122,-10.141,-40.539,-0.553,0.246,-0.797,,
14.685872,-0.948,-0.034,0.108,162.628,-1.26,-37.415,-0.555,0.252,-0.803,,
14.69992,-0.98,-0.128,0.119,164.745,9.284,-45.789,-0.557,0.252,-0.799,,
14.71416,-0.99,-0.101,0.131,169.006,8.733,-64.802,-0.554,0.246,-0.792,97502.406,41.6
14.728272,-0.957,-0.067,0.138,172.436,8.4,-70.114,-0.559,0.241,-0.786,,
14.74232,-0.958,-0.012,0.163,173.687,7.429,-68.276,-0.558,0.245,-0.795,,
14.756624,-0.98,0.034,0.182,172.113,-2.205,-54.854,-0.556,0.237,-0.802,,
14.770704,-0.957,0.044,0.18,168.849,-11.576,-32.917,-0.558,0.238,-0.786,,
14.789136,-0.934,0.002,0.103,167.423,-17.054,-12.005,-0.563,0.235,-0.779,97499.781,41.599
14.803184,-0.913,-0.068,0.091,169.085,-12.171,-8.75,-0.563,0.237,-0.777,,
14.81736,-0.918,-0.14,0.127,171.561,-3.474,-18.384,-0.56,0.244,-0.774,,
14.8316,-0.907,-0.146,0.146,175.429,-1.566,-36.496,-0.564,0.244,-0.76,,
14.845712,-0.893,-0.091,0.155,177.564,0.647,-50.068,-0.565,0.242,-0.76,,
14.859984,-0.937,-0.04,0.16,177.975,0.831,-53.743,-0.565,0.245,-0.758,97501.875,41.603
14.877104,-0.931,-0.006,0.111,177.152,-5.574,-40.311,-0.567,0.24,-0.761,,
14.891184,-0.866,-0.029,0.096,174.807,-7.009,-24.771,-0.565,0.238,-0.751,,
14.905456,-0.83,-0.094,0.064,174.361,-0.42,-16.712,-0.565,0.24,-0.748,,
14.919536,-0.816,-0.146,0.05,174.702,15.584,-19.267,-0.566,0.246,-0.749,,
14.933744,-0.815,-0.151,0.07,175.341,36.566,-29.487,-0.565,0.24,-0.741,97514.453,41.606
14.947824,-0.804,-0.16,0.105,176.505,50.733,-44.8,-0.57,0.236,-0.737,,
14.96184,-0.809,-0.128,0.146,177.135,58.065,-57.689,-0.567,0.239,-0.746,,
14.98024,-0.83,-0.104,0.179,178.745,54.591,-62.755,-0.563,0.234,-0.759,,
14.994288,-0.866,-0.081,0.178,179.83,42.595,-56.149,-0.564,0.225,-0.756,,
15.00856,-0.856,-0.121,0.163,180.451,30.686,-44.284,-0.566,0.222,-0.764,97518.281,41.596
15.02264,-0.845,-0.132,0.145,181.361,25.2,-38.237,-0.565,0.221,-0.768,,
15.036752,-0.875,-0.15,0.142,182.166,27.379,-41.729,-0.564,0.223,-0.761,,
15.05096,-0.9,-0.145,0.162,183.689,34.842,-52.167,-0.568,0.222,-0.757,,
15.068112,-0.925,-0.174,0.181,185.579,45.903,-69.283,-0.565,0.214,-0.761,,
15.082352,-0.992,-0.22,0.195,188.178,41.335,-81.261,-0.57,0.214,-0.755,97542.062,41.612
15.096432,-1.038,-0.236,0.184,192.299,24.176,-86.327,-0.57,0.206,-0.758,,
15.110512,-1.091,-0.178,0.208,196.044,1.794,-88.97,-0.566,0.195,-0.764,,
15.124752,-1.099,-0.127,0.194,199.124,-20.317,-85.689,-0.572,0.194,-0.765,,
15.138768,-1.086,-0.141,0.19,200.637,-31.456,-87.036,-0.57,0.191,-0.766,,
15.157136,-1.06,-0.175,0.139,202.081,-30.923,-93.529,-0.573,0.184,-0.755,97549.484,41.614
15.171312,-1.043,-0.194,0.07,202.738,-25.331,-98.026,-0.573,0.177,-0.752,,
15.185392,-1.036,-0.213,0.089,203.044,-17.281,-105,-0.57,0.167,-0.743,,
15.1996,-1.052,-0.16,0.121,203.945,-15.899,-110.583,-0.571,0.165,-0.751,,
15.213648,-1.081,-0.116,0.141,205.048,-18.944,-108.64,-0.57,0.15,-0.749,,
15.227792,-1.094,-0.089,0.144,205.258,-25.812,-99.234,-0.57,0.139,-0.751,97567.078,41.618
15.241904,-1.11,-0.12,0.048,204.654,-32.568,-83.939,-0.567,0.133,-0.755,,
15.258896,-1.097,-0.133,-0.043,202.283,-22.374,-72.135,-0.571,0.125,-0.741,,
15.273136,-1.068,-0.127,-0.038,201.381,-3.5,-65.791,-0.567,0.122,-0.752,,
15.287184,-1.053,-0.108,-0.026,201.652,21.542,-60.156,-0.565,0.122,-0.742,,
15.30136,-1.041,-0.118,0.018,202.09,44.958,-55.965,-0.564,0.115,-0.75,97580.031,41.617
15.31544,-1.036,-0.097,0.023,202.072,58.73,-48.694,-0.565,0.11,-0.746,,
15.32952,-1.038,-0.105,0.024,200.795,64.382,-35.534,-0.563,0.112,-0.781,,
15.34776,-1.045,-0.094,0.055,198.87,60.646,-15.496,-0.561,0.108,-0.775,,
15.361808,-1.048,-0.11,0.073,197.636,51.546,-0.525,-0.557,0.113,-0.784,,
15.376016,-1.019,-0.133,0.036,196.726,49.674,9.914,-0.551,0.117,-0.791,97598.844,41.621
15.39016,-1.007,-0.154,0.04,196.122,52.526,15.61,-0.551,0.124,-0.806,,
15.404208,-0.971,-0.182,0.002,195.79,59.99,16.065,-0.553,0.131,-0.811,,
15.418256,-0.943,-0.212,-0.009,194.652,70.866,11.856,-0.549,0.137,-0.813,,
15.432368,-0.935,-0.214,0.006,192.981,78.916,6.948,-0.55,0.147,-0.83,,
15.445264,-0.985,-0.239,0.031,191.747,80.071,3.063,-0.547,0.155,-0.834,97603.828,41.622
15.459824,-1.047,-0.228,0.037,190.811,73.745,-3.649,-0.541,0.169,-0.856,,
15.47432,-1.102,-0.229,0.097,191.161,59.754,-7.079,-0.54,0.176,-0.864,,
15.489008,-1.132,-0.262,0.072,191.45,41.615,-15.802,-0.535,0.182,-0.859,,
15.503536,-1.137,-0.294,-0.007,188.939,38.167,-30.791,-0.536,0.188,-0.855,,
15.518192,-1.122,-0.259,-0.031,185.579,50.654,-48.536,-0.536,0.197,-0.861,97613.734,41.629
15.535568,-1.172,-0.266,0.004,182.158,73.596,-65.371,-0.532,0.205,-0.873,,
15.55016,-1.184,-0.248,0.016,180.049,83.02,-79.406,-0.528,0.202,-0.89,,
15.564816,-1.241,-0.235,0.008,179.48,83.974,-89.145,-0.523,0.204,-0.895,,
15.579312,-1.298,-0.23,0.023,177.949,78.872,-92.925,-0.515,0.207,-0.898,,
15.593968,-1.332,-0.219,0.036,177.993,66.868,-95.41,-0.516,0.204,-0.89,97631.672,41.629
15.608496,-1.371,-0.167,-0.018,176.094,67.69,-97.79,-0.513,0.206,-0.907,,
15.627088,-1.402,-0.141,-0.045,173.521,86.87,-90.834,-0.511,0.202,-0.912,,
15.641648,-1.433,-0.133,-0.059,173.311,101.229,-78.908,-0.501,0.206,-0.926,,
15.656176,-1.424,-0.154,-0.012,173.679,104.283,-67.051,-0.491,0.208,-0.931,,
15.670736,-1.419,-0.127,0.031,174.029,96.565,-54.915,-0.493,0.212,-0.932,97640.906,41.633
15.685328,-1.425,-0.125,0.08,174.081,82.241,-39.716,-0.486,0.216,-0.94,,
15.699856,-1.444,-0.126,0.134,174.431,58.231,-27.318,-0.483,0.225,-0.95,,
15.714544,-1.451,-0.115,0.069,174.527,34.799,-18.392,-0.478,0.231,-0.952,,
15.731856,-1.487,-0.117,-0.01,174.011,27.571,-5.661,-0.477,0.253,-0.948,,
15.746576,-1.466,-0.131,-0.062,174.003,32.69,2.747,-0.477,0.268,-0.942,97642.984,41.637
15.761104,-1.422,-0.141,-0.043,174.256,44.301,7.954,-0.472,0.272,-0.937,,
15.775632,-1.372,-0.127,-0.042,173.661,53.97,11.244,-0.471,0.287,-0.939,,
15.79016,-1.35,-0.137,-0.013,171.509,60.095,21.052,-0.471,0.3,-0.942,,
15.804656,-1.321,-0.195,0.008,169.321,50.426,25.751,-0.464,0.315,-0.946,,
15.823376,-1.29,-0.158,-0.038,165.489,53.13,21.718,-0.451,0.337,-0.935,97640.359,41.625
15.837904,-1.242,-0.169,-0.089,162.811,66.946,21.254,-0.452,0.345,-0.933,,
15.8524,-1.189,-0.18,-0.099,161.105,86.66,20.571,-0.448,0.357,-0.928,,
15.866992,-1.118,-0.181,-0.095,159.827,110.101,20.046,-0.436,0.37,-0.928,,
15.88152,-1.05,-0.175,-0.066,157.369,129.202,21.192,-0.431,0.382,-0.933,,
15.896176,-1.017,-0.185,0.01,154.682,134.969,24.237,-0.424,0.389,-0.93,97642.766,41.636
15.913648,-0.957,-0.247,0.043,153.046,125.335,23.87,-0.407,0.415,-0.94,,
15.928048,-0.96,-0.211,0.005,151.008,117.022,16.94,-0.4,0.419,-0.932,,
15.942576,-0.919,-0.235,0.007,148.741,116.515,14.464,-0.392,0.433,-0.927,,
15.956944,-0.938,-0.217,-0.001,146.536,124.171,12.425,-0.387,0.441,-0.939,,
15.971472,-0.895,-0.208,0.002,145.512,128.258,14.753,-0.377,0.451,-0.927,97650.469,41.633
15.985872,-0.809,-0.223,0.004,144.322,130.769,17.614,-0.372,0.456,-0.925,,
16.000432,-0.787,-0.246,0.009,142.914,127.103,19.915,-0.362,0.463,-0.917,,
16.030608,-0.783,-0.305,0.058,144.428,93.327,14.919,-0.33,0.49,-0.919,,
16.045264,-0.803,-0.323,0.01,145.294,72.161,-0.437,-0.326,0.504,-0.907,,
16.060016,-0.802,-0.313,0.026,145.136,57.61,-19.933,-0.324,0.503,-0.892,97645.25,41.631
16.074672,-0.84,-0.294,0.059,145.119,46.979,-35.201,-0.324,0.513,-0.889,,
16.089296,-0.823,-0.262,0.065,145.416,38.194,-42.201,-0.324,0.519,-0.879,,
16.104048,-0.756,-0.26,-0.007,144.883,30.406,-44.511,-0.331,0.526,-0.867,,
16.12152,-0.696,-0.28,-0.079,141.671,22.067,-48.519,-0.332,0.536,-0.851,,
16.13624,-0.758,-0.278,-0.026,139.807,14.499,-55.055,-0.34,0.534,-0.838,97650.594,41.628
16.150864,-0.813,-0.299,0.051,139.746,7.149,-62.169,-0.343,0.539,-0.825,,
16.165456,-0.873,-0.314,0.016,138.014,2.441,-76.177,-0.347,0.546,-0.821,,
16.180208,-0.922,-0.263,-0.055,135.31,-1.697,-92.304,-0.348,0.541,-0.797,,
16.194736,-0.957,-0.198,-0.124,131.959,-3.929,-97.685,-0.358,0.541,-0.79,,
16.209488,-0.979,-0.174,-0.107,128.354,-0.49,-94.841,-0.377,0.539,-0.775,97654.5,41.624
16.228272,-0.965,-0.177,-0.081,125.545,13.974,-80.64,-0.38,0.536,-0.761,,
16.242864,-1.004,-0.195,-0.051,123.751,25.016,-70.569,-0.391,0.535,-0.758,,
16.257648,-1.096,-0.195,-0.053,122.308,26.88,-63.481,-0.398,0.531,-0.745,,
16.272208,-1.151,-0.158,-0.125,121.301,20.361,-61.259,-0.404,0.531,-0.738,,
16.286992,-1.195,-0.123,-0.138,119.481,19.233,-55.361,-0.416,0.519,-0.736,97650.797,41.618
16.301552,-1.214,-0.07,-0.131,118.458,24.106,-37.826,-0.422,0.522,-0.718,,
16.319184,-1.273,-0.086,-0.072,116.55,26.88,-7.831,-0.422,0.521,-0.711,,
16.333904,-1.266,-0.108,-0.1,113.951,27.212,14.254,-0.42,0.522,-0.701,,
16.348496,-1.281,-0.117,-0.14,111.405,31.141,30.642,-0.423,0.522,-0.686,,
16.363216,-1.303,-0.157,-0.141,110.241,34.221,40.679,-0.416,0.521,-0.683,97675.156,41.62
16.37784,-1.331,-0.194,-0.099,109.918,36.969,44.537,-0.416,0.526,-0.667,,
16.392368,-1.338,-0.175,-0.1,109.331,37.748,49.385,-0.407,0.528,-0.668,,
16.41128,-1.329,-0.127,-0.154,106.942,37.362,62.466,-0.404,0.531,-0.65,,
16.425872,-1.334,-0.144,-0.186,104.746,37.669,72.214,-0.404,0.532,-0.65,,
16.440624,-1.333,-0.2,-0.159,101.999,36.89,75.714,-0.361,0.538,-0.637,97666.25,41.623
16.45528,-1.301,-0.269,-0.146,97.37,37.853,65.039,-0.387,0.542,-0.639,,
16.469872,-1.258,-0.294,-0.127,92.356,41.825,48.116,-0.38,0.548,-0.639,,
16.484656,-1.252,-0.289,-0.146,88.891,45.351,30.004,-0.376,0.546,-0.624,,
16.49928,-1.236,-0.289,-0.142,85.872,51.713,11.121,-0.377,0.543,-0.612,,
16.517008,-1.172,-0.25,-0.169,80.351,59.85,-6.142,-0.375,0.549,-0.61,97670.031,41.612
16.5316,-1.121,-0.212,-0.205,75.801,69.44,-12.512,-0.375,0.543,-0.609,,
16.546224,-1.064,-0.24,-0.195,71.339,80.588,-16.231,-0.38,0.542,-0.603,,
16.560912,-1.023,-0.262,-0.154,66.728,88.41,-27.247,-0.383,0.539,-0.603,,
16.575504,-0.961,-0.246,-0.14,62.912,86.581,-41.606,-0.386,0.537,-0.601,,
16.590224,-0.935,-0.228,-0.1,59.465,82.941,-50.234,-0.39,0.532,-0.601,97672.109,41.617
16.608944,-0.922,-0.228,-0.062,55.484,78.698,-54.451,-0.4,0.524,-0.607,,
16.623536,-0.942,-0.229,-0.078,54.425,70.893,-60.909,-0.41,0.519,-0.614,,
16.638288,-0.93,-0.182,-0.132,53.699,62.606,-65.573,-0.417,0.517,-0.607,,
16.65288,-0.889,-0.143,-0.182,50.96,61.338,-66.028,-0.424,0.509,-0.598,,
16.6676,-0.852,-0.16,-0.135,47.556,67.191,-62.667,-0.431,0.501,-0.6,97690.156,41.611
16.682224,-0.825,-0.186,-0.076,45.5,72.135,-63.044,-0.436,0.498,-0.607,,
16.696816,-0.813,-0.165,-0.062,44.153,70.77,-65.52,-0.441,0.49,-0.6,,
16.714544,-0.876,-0.129,-0.081,42.359,61.005,-66.194,-0.455,0.482,-0.616,,
16.729136,-0.932,-0.11,-0.068,41.965,45.29,-63.35,-0.457,0.474,-0.61,,
16.743888,-0.94,-0.098,-0.059,42.752,27.37,-56.726,-0.462,0.47,-0.601,97693.219,41.615
16.758448,-0.929,-0.089,-0.055,43.374,9.502,-48.65,-0.467,0.466,-0.609,,
16.772944,-0.942,-0.088,-0.068,42.438,0.683,-40.749,-0.465,0.462,-0.609,,
16.787664,-0.973,-0.089,-0.109,41.116,-2.984,-35.429,-0.468,0.456,-0.602,,
16.806384,-1.035,-0.113,-0.092,40.145,-6.449,-32.847,-0.475,0.453,-0.602,,
16.821136,-1.083,-0.138,-0.059,39.279,-10.701,-34.335,-0.479,0.443,-0.597,97709.187,41.617
16.83576,-1.121,-0.095,-0.09,38.588,-19.687,-36.47,-0.478,0.44,-0.593,,
16.850288,-1.149,-0.059,-0.102,38.036,-26.486,-30.048,-0.481,0.443,-0.592,,
16.86504,-1.14,-0.06,-0.12,36.619,-27.186,-16.406,-0.484,0.436,-0.582,,
16.879632,-1.148,-0.073,-0.158,34.659,-20.545,-4.707,-0.482,0.432,-0.577,,
16.897232,-1.14,-0.073,-0.189,32.139,-7.84,-0.131,-0.482,0.427,-0.565,97717.656,41.611
16.911856,-1.17,-0.117,-0.145,30.686,11.27,6.142,-0.482,0.43,-0.569,,
16.92648,-1.233,-0.135,-0.143,29.33,20.388,2.721,-0.482,0.433,-0.577,,
