t,relPosX,relPosY,relPosZ,lat,lon,worldVelX,worldVelY,worldVelZ,worldAccX,worldAccY,worldAccZ,qW,qX,qY,qZ,bodyAccX,bodyAccY,bodyAccZ,bodyGyrX,bodyGyrY,bodyGyrZ
0.530117079,9.599068571,8.591936932,136.7091285,28.61007727,-80.59990167,40.2715025,34.49788684,546.5922174,80.14408438,63.97387513,1066.737512,0.659274623,0.008291488,0.04841303,0.750296209,-1.957396819,1.845991833,1071.651721,0.013634523,0.014045385,20.45448789
0.530617079,9.619214342,8.609193875,136.9825579,28.61007742,-80.59990146,40.31158179,34.52988811,547.1253548,80.15245712,63.99120909,1066.42922,0.655410503,0.00853968,0.048376319,0.753673589,-1.914789718,1.837926295,1071.346595,0.016860083,0.017153064,20.52021066
0.531117079,9.639380154,8.626466823,137.2562539,28.61007758,-80.59990125,40.35166869,34.56190277,547.6583374,80.16543167,64.01489365,1066.120099,0.651516786,0.008788402,0.048339269,0.757041582,-1.868515134,1.825405863,1071.041383,0.020062671,0.020096984,20.58526925
0.531617079,9.659566012,8.643755781,137.5302162,28.61007774,-80.59990105,40.3917654,34.59393397,548.1911648,80.18288421,64.04482556,1065.810164,0.647593536,0.009037642,0.048301859,0.760399805,-1.818762171,1.808407264,1070.736084,0.023240421,0.022982114,20.64967349
0.532117079,9.679771922,8.66106076,137.804445,28.61007789,-80.59990084,40.43187403,34.62598478,548.7238365,80.20465428,64.08098095,1065.499246,0.64364082,0.009287381,0.048264055,0.763747877,-1.765653814,1.786917249,1070.430517,0.026392358,0.025810659,20.71343305
0.532617079,9.699997889,8.678381769,138.0789401,28.61007805,-80.59990063,40.47199661,34.65805829,549.2563521,80.23053607,64.12330161,1065.187463,0.639658707,0.00953761,0.048225832,0.76708542,-1.709339971,1.76097706,1070.12478,0.029521306,0.02856533,20.77655746
0.533117079,9.720243921,8.695718822,138.3537013,28.6100782,-80.59990043,40.51213507,34.69015754,549.7887112,80.26039461,64.171752,1064.874908,0.635647268,0.009788321,0.048187161,0.770412057,-1.649959758,1.730577566,1069.818955,0.032616694,0.031241084,20.83905611
0.533617079,9.740510027,8.713071932,138.6287287,28.61007836,-80.59990022,40.5522913,34.72228552,550.3209136,80.29408853,64.2262335,1064.561595,0.631606576,0.0100395,0.048148007,0.773727414,-1.58769132,1.695720254,1069.51304,0.035678043,0.033789793,20.90093827
0.534117079,9.760796215,8.730441113,138.9040222,28.61007851,-80.59990001,40.59246708,34.75444518,550.8529587,80.3314208,64.28665706,1064.247545,0.627536706,0.010291141,0.048108352,0.77703112,-1.522696792,1.656447931,1069.207036,0.038691425,0.036276735,20.96221304
0.534617079,9.781102497,8.747826383,139.1795817,28.61007867,-80.5998998,40.63266416,34.78663945,551.3848462,80.37229086,64.35297793,1063.932765,0.623437737,0.01054324,0.048068161,0.780322805,-1.455118706,1.612733651,1068.900941,0.041698755,0.038685851,21.02288942
0.535117079,9.801428883,8.765227759,139.455407,28.61007883,-80.59989959,40.67288418,34.81887116,551.9165758,80.41657184,64.42505861,1063.617274,0.61930975,0.010795784,0.048027384,0.783602102,-1.385159081,1.564586061,1068.594756,0.044660389,0.040953018,21.08297626
0.535617079,9.821775385,8.782645261,139.7314982,28.61007898,-80.59989939,40.71312866,34.85114307,552.4481472,80.46399543,64.50270547,1063.301101,0.615152827,0.01104876,0.047985992,0.786868648,-1.313033857,1.512125662,1068.288479,0.04751622,0.043115259,21.14248229
0.536117079,9.842142016,8.800078909,140.0078552,28.61007914,-80.59989918,40.75339903,34.88345788,552.97956,80.51439244,64.58582795,1062.984263,0.610967052,0.011302152,0.047943939,0.79012208,-1.238898765,1.455393122,1067.98211,0.050296558,0.045206325,21.20141613
0.536617079,9.862528789,8.817528726,140.2844778,28.6100793,-80.59989897,40.79369661,34.91581821,553.5108139,80.56751534,64.6742784,1062.666787,0.606752512,0.01155595,0.047901192,0.793362039,-1.162931784,1.394496536,1067.675649,0.05302597,0.047185414,21.25978626
0.537117079,9.882935718,8.834994735,140.5613659,28.61007945,-80.59989876,40.83402262,34.94822662,554.0419086,80.62319944,64.76792128,1062.348693,0.602509298,0.011810144,0.047857702,0.796588166,-1.085312051,1.329489739,1067.369094,0.055648882,0.049032602,21.31760106
0.537617079,9.903362817,8.852476961,140.8385196,28.61007961,-80.59989855,40.87437818,34.98068556,554.5728438,80.6812051,64.86654585,1062.030009,0.5982375,0.012064724,0.047813437,0.799800107,-1.006252124,1.260496912,1067.062446,0.058180175,0.050791451,21.37486878
0.538117079,9.923810101,8.86997543,141.1159388,28.61007977,-80.59989834,40.91476434,35.01319743,555.1036192,80.74138686,64.9700311,1061.71075,0.593937213,0.012319679,0.047768365,0.802997507,-0.92591591,1.187566136,1066.755701,0.060684742,0.052454856,21.43159758
0.538617079,9.944277586,8.887490168,141.3936232,28.61007993,-80.59989813,40.95518206,35.04576455,555.6342344,80.8035713,65.07823594,1061.390692,0.589608531,0.012574997,0.04772244,0.806180016,-0.844465895,1.110757445,1066.448615,0.063147418,0.053999648,21.48779548
0.539117079,9.964765288,8.905021204,141.671573,28.61008008,-80.59989792,40.99563216,35.07838915,556.1646892,80.86755991,65.19097667,1061.070107,0.585251553,0.012830653,0.047675622,0.809347286,-0.762096823,1.030192932,1066.141434,0.065416564,0.0554744,21.54347041
0.539617079,9.985273224,8.922568567,141.9497879,28.61008024,-80.59989771,41.03611537,35.11107338,556.6949833,80.93308058,65.30813331,1060.749021,0.580866379,0.013086645,0.047627867,0.812498969,-0.6789323,0.946019723,1065.834155,0.067640164,0.056842251,21.59863019
0.540117079,10.00580141,8.940132287,142.2282679,28.6100804,-80.5998975,41.07663234,35.14381927,557.2251166,80.99998806,65.42946606,1060.427459,0.576453113,0.013342964,0.047579129,0.815634722,-0.595197816,0.858330247,1065.526779,0.069748426,0.058093223,21.65328253
0.540617079,10.02634986,8.957712397,142.507013,28.61008056,-80.59989729,41.11718363,35.17662874,557.7550887,81.06809411,65.55473893,1060.105447,0.572011859,0.013599605,0.04752936,0.818754202,-0.511101508,0.767252071,1065.219306,0.071778614,0.059174468,21.70743505
0.541117079,10.0469186,8.975308927,142.786023,28.61008072,-80.59989708,41.1577697,35.20950356,558.2848995,81.13722536,65.68370721,1059.783014,0.567542724,0.013856553,0.047478509,0.82185707,-0.426854705,0.672911636,1064.911734,0.073695991,0.06016766,21.76109527
0.541617079,10.06750764,8.992921911,143.0652979,28.61008088,-80.59989687,41.19839088,35.2424454,558.8145488,81.2071457,65.81611776,1059.460192,0.563045818,0.014113798,0.047426533,0.824942987,-0.342652624,0.575486103,1064.604063,0.075470577,0.060998065,21.81427063
0.542117079,10.088117,9.010551384,143.3448375,28.61008103,-80.59989666,41.23904745,35.27545581,559.3440365,81.27767644,65.95175824,1059.137006,0.558521252,0.014371332,0.047373387,0.828011617,-0.258670132,0.475110382,1064.296293,0.077144614,0.061760085,21.86696847
0.542617079,10.10874669,9.028197379,143.6246419,28.61008119,-80.59989645,41.27973959,35.30853624,559.8733623,81.34866901,66.09038643,1058.813482,0.553969139,0.01462914,0.047319024,0.831062628,-0.175103437,0.371913164,1063.988423,0.078727885,0.062374088,21.91919605
0.543117079,10.12939674,9.045859932,143.9047108,28.61008135,-80.59989623,41.32046735,35.34168801,560.4025261,81.41990609,66.23177825,1058.489649,0.549389594,0.014887202,0.047263393,0.834095688,-0.092112288,0.266069935,1063.680454,0.080138547,0.062938363,21.97096058
0.543617079,10.15006716,9.063539079,144.1850444,28.61008151,-80.59989602,41.3612307,35.3749123,560.9315278,81.49113304,66.37568004,1058.165543,0.544782735,0.015145507,0.047206449,0.837110469,-0.009857378,0.157794081,1063.372384,0.08144978,0.063345095,22.02226917
0.544117079,10.17075798,9.081234857,144.4656423,28.61008167,-80.59989581,41.40202947,35.4082102,561.4603672,81.5621966,66.52186885,1057.841187,0.540148682,0.015404038,0.047148133,0.840106642,0.07150107,0.047229637,1063.064213,0.082579827,0.063666753,22.07312891
0.544617079,10.1914692,9.098947302,144.7465047,28.61008183,-80.5998956,41.44286343,35.44158263,561.9890443,81.63282914,66.67001761,1057.516555,0.535487556,0.015662784,0.047088414,0.843083884,0.151776854,-0.065373634,1062.755874,0.083592277,0.063883695,22.1235469
0.545117079,10.21220085,9.116676452,145.0276314,28.61008199,-80.59989539,41.48373229,35.47503042,562.5175588,81.70292043,66.81996068,1057.191563,0.530799481,0.015921744,0.047027247,0.846041871,0.230851785,-0.179911683,1062.447265,0.084549511,0.064020478,22.17353024
0.545617079,10.23295294,9.134422345,145.3090222,28.61008215,-80.59989517,41.52463569,35.50855425,563.0459106,81.77239523,66.9714206,1056.866403,0.526084583,0.016180904,0.046964576,0.848980281,0.308525791,-0.296245715,1062.138554,0.085339664,0.06399972,22.22308619
0.546117079,10.25372549,9.152185019,145.5906772,28.61008231,-80.59989496,41.56557318,35.54215465,563.5740999,81.84105139,67.1240757,1056.54111,0.52134299,0.016440259,0.046900352,0.851898798,0.384619689,-0.414145835,1061.82974,0.086035097,0.063868514,22.2722223
0.546617079,10.27451852,9.169964512,145.8725963,28.61008247,-80.59989475,41.60654424,35.57583199,564.1021263,81.90876073,67.27763691,1056.215712,0.516574829,0.01669979,0.046834521,0.854797105,0.458961763,-0.533432964,1061.520824,0.086523304,0.063611841,22.32094676
0.547117079,10.29533204,9.187760864,146.1547793,28.61008263,-80.59989453,41.64754825,35.60958653,564.6299901,81.97530366,67.43181755,1055.890244,0.511780233,0.016959479,0.046767033,0.857674888,0.531420759,-0.653865396,1061.211806,0.086908967,0.06330022,22.36926879
0.547617079,10.31616607,9.205574112,146.4372263,28.61008279,-80.59989432,41.68858449,35.64341836,565.1576911,82.04050787,67.58635901,1055.564735,0.506959331,0.017219312,0.046697837,0.860531838,0.601878112,-0.775237301,1060.902685,0.087070293,0.062850231,22.41719866
0.548117079,10.33702063,9.223404295,146.719937,28.61008295,-80.59989411,41.7296522,35.67732748,565.6852293,82.10420374,67.74098053,1055.239217,0.502112257,0.017479281,0.046626898,0.863367644,0.670208193,-0.897333261,1060.593462,0.087154566,0.062315134,22.46474673
0.548617079,10.35789573,9.241251452,147.0029115,28.61008311,-80.59989389,41.77075054,35.71131374,566.2126048,82.16634507,67.89546229,1054.913708,0.497239144,0.017739369,0.046554158,0.866182001,0.736286931,-1.020029431,1060.284137,0.08708164,0.061707307,22.51192219
0.549117079,10.37879138,9.259115621,147.2861496,28.61008327,-80.59989368,41.81187862,35.74537684,566.7398176,82.22674347,68.04946626,1054.588243,0.492340128,0.017999557,0.046479579,0.868974604,0.799972611,-1.143064537,1059.974709,0.086845076,0.060991148,22.5587328
0.549617079,10.39970761,9.276996842,147.5696513,28.61008343,-80.59989347,41.8530355,35.77951636,567.2668677,82.28526711,68.20277942,1054.262848,0.487415346,0.018259838,0.046403125,0.871745151,0.861190039,-1.266250383,1059.665179,0.086526589,0.060217816,22.6051853
0.550117079,10.42064442,9.29489515,147.8534164,28.61008359,-80.59989325,41.89422066,35.81373218,567.7937613,82.34187573,68.35517024,1053.937541,0.482464937,0.018520196,0.046324746,0.874493342,0.919826415,-1.389443335,1059.355548,0.086088425,0.059377274,22.65128581
0.550617079,10.44160184,9.312810588,148.137445,28.61008375,-80.59989304,41.93544154,35.84803019,568.3206022,82.40246115,68.51102085,1053.686355,0.477489043,0.018780613,0.0462444,0.877218877,0.975600749,-1.512656825,1059.12021,0.085459989,0.05843612,22.69704004
0.551117079,10.46257987,9.330743195,148.421737,28.61008391,-80.59989282,41.97670093,35.88241264,568.8474386,82.48064628,68.68075117,1053.677309,0.472487807,0.019041073,0.046162033,0.87992146,1.028029996,-1.636269435,1059.128056,0.084708785,0.057437472,22.7424534
0.551617079,10.48357854,9.348693014,148.7062925,28.61008407,-80.59989261,42.01799764,35.91687853,569.3742707,82.55650233,68.84869109,1053.66846,0.467461375,0.019301561,0.046077596,0.882600798,1.077554484,-1.759143902,1059.135821,0.083739094,0.056356213,22.78753119
0.552117079,10.50459788,9.366660087,148.9911113,28.61008424,-80.59989239,42.05933042,35.95142679,569.9010986,82.62992343,69.01452039,1053.659946,0.462409893,0.019562046,0.045991057,0.885256596,1.124067566,-1.881033265,1059.143611,0.082668212,0.055219733,22.8322786
0.552617079,10.52563788,9.384644454,149.2761936,28.6100844,-80.59989218,42.10069796,35.98605621,570.4279226,82.70075575,69.1780898,1053.65179,0.45733351,0.019822523,0.045902374,0.887888563,1.167592687,-2.001734122,1059.151428,0.08143633,0.054071591,22.87670069
0.553117079,10.54669858,9.402646157,149.5615392,28.61008456,-80.59989196,42.14209894,36.02076541,570.9547427,82.76897555,69.33908356,1053.644016,0.452232379,0.020082974,0.045811498,0.89049641,1.208011038,-2.121049546,1059.159273,0.08011096,0.052785445,22.92080238
0.553617079,10.56777998,9.420665233,149.8471483,28.61008472,-80.59989174,42.18353195,36.05555289,571.4815593,82.83446296,69.49719159,1053.636653,0.447106651,0.020343378,0.045718394,0.89307985,1.2452553,-2.238722643,1059.167145,0.078559011,0.051508232,22.96458848
0.554117079,10.58888212,9.438701722,150.1330208,28.61008488,-80.59989153,42.2249956,36.09041705,572.0083725,82.89713385,69.6521902,1053.629725,0.441956482,0.020603728,0.045623039,0.895638595,1.279302632,-2.354549605,1059.175046,0.076956401,0.050143536,23.00806369
0.554617079,10.61000499,9.456755662,150.4191567,28.61008505,-80.59989131,42.26648849,36.12535618,572.5351826,82.95702454,69.80387995,1053.623242,0.436782029,0.020864005,0.045525398,0.898172361,1.310099788,-2.468402879,1059.182976,0.075278722,0.048781808,23.05123261
0.555117079,10.63114861,9.474827091,150.705556,28.61008521,-80.59989109,42.30800919,36.16036846,573.0619898,83.01407805,69.95204305,1053.617226,0.431583451,0.02112419,0.045425427,0.900680867,1.337628732,-2.580089955,1059.190936,0.073455848,0.047325468,23.09409975
0.555617079,10.652313,9.492916043,150.9922187,28.61008537,-80.59989088,42.34955619,36.1954519,573.5887944,83.06820868,70.09638554,1053.611703,0.426360909,0.021384264,0.045323092,0.903163831,1.361849404,-2.689365299,1059.198926,0.071456042,0.045868739,23.13666953
0.556117079,10.67349817,9.511022554,151.2791448,28.61008553,-80.59989066,42.39112803,36.23060441,574.1155966,83.11935337,70.23665951,1053.606696,0.421114566,0.021644207,0.045218363,0.905620975,1.382746758,-2.796013048,1059.206947,0.069351371,0.044344077,23.17894628
0.556617079,10.69470413,9.529146658,151.5663343,28.6100857,-80.59989044,42.43272318,36.2658238,574.6423967,83.1674803,70.37267384,1053.602222,0.415844587,0.021904012,0.0451112,0.908052021,1.400330907,-2.899857692,1059.214999,0.067146073,0.042824573,23.22093423
0.557117079,10.7159309,9.547288389,151.8537872,28.61008586,-80.59989023,42.47434015,36.3011078,575.169195,83.21260399,70.50411494,1053.598301,0.41055114,0.022163664,0.045001572,0.910456694,1.414530811,-3.000689588,1059.223084,0.064793045,0.041236527,23.26263754
0.557617079,10.73717847,9.565447776,152.1415035,28.61008602,-80.59989001,42.51597751,36.33645418,575.6959916,83.2548296,70.63119305,1053.594756,0.405234391,0.022423143,0.044889455,0.912834721,1.425594517,-3.098715574,1059.231046,0.062360265,0.039567966,23.30406367
0.558117079,10.75844688,9.583624853,152.4294831,28.61008619,-80.59988979,42.55763375,36.37186045,576.2227868,83.29409622,70.75349511,1053.591719,0.399894507,0.022682427,0.044774835,0.915185831,1.433396539,-3.193567972,1059.238982,0.059843162,0.038006491,23.34522483
0.558617079,10.77973611,9.601819646,152.7177262,28.61008635,-80.59988957,42.59930738,36.40732405,576.7495809,83.33037203,70.87076075,1053.589268,0.394531659,0.022941497,0.044657675,0.917509754,1.437906504,-3.284984238,1059.246951,0.057227403,0.036354877,23.38612522
0.559117079,10.80104619,9.620032186,153.0062327,28.61008651,-80.59988935,42.64099686,36.44284227,577.2763743,83.36362511,70.98272889,1053.587426,0.38914602,0.023200326,0.044537953,0.919806225,1.439129177,-3.372742551,1059.254954,0.054486786,0.034738694,23.42676838
0.559617079,10.82237711,9.638262497,153.2950026,28.61008668,-80.59988914,42.68270067,36.47841236,577.8031673,83.39380553,71.08923955,1053.586206,0.383737762,0.023458894,0.044415649,0.922074976,1.437138928,-3.45665961,1059.262993,0.05166908,0.033121669,23.4671578
0.560117079,10.84372889,9.656510606,153.5840359,28.61008684,-80.59988892,42.72441729,36.51403145,578.3299601,83.42092593,71.19015212,1053.585621,0.378307062,0.023717188,0.044290736,0.924315743,1.431995447,-3.536594061,1059.271066,0.048729424,0.031543405,23.50729688
0.560617079,10.86510153,9.674776537,153.8733326,28.61008701,-80.5998887,42.76614522,36.5496966,578.856753,83.44503721,71.28523068,1053.585682,0.372854099,0.023975196,0.044163196,0.926528264,1.423696229,-3.61237441,1059.279175,0.045738167,0.029872779,23.54718901
0.561117079,10.88649504,9.69306031,154.1628926,28.61008717,-80.59988848,42.80788302,36.58540475,579.3835466,83.46621893,71.37431915,1053.586394,0.367379052,0.024232896,0.044033004,0.928712277,1.41227005,-3.683881243,1059.287321,0.042654727,0.028203206,23.58683746
0.561617079,10.90790941,9.711361948,154.4527161,28.61008734,-80.59988826,42.84962923,36.62115277,579.9103409,83.48447707,71.45722772,1053.587772,0.361882104,0.024490274,0.043900142,0.930867524,1.39777171,-3.750938965,1059.295503,0.039484729,0.02660622,23.62624547
0.562117079,10.92934467,9.729681469,154.742803,28.6100875,-80.59988804,42.89138244,36.65693745,580.4371365,83.49987333,71.53379339,1053.589822,0.356363439,0.024747317,0.043764597,0.932993746,1.38024625,-3.81341217,1059.303723,0.03624991,0.024898864,23.66541623
0.562617079,10.9508008,9.748018891,155.0331533,28.61008767,-80.59988782,42.93314129,36.69275554,580.9639336,83.51252132,71.60387459,1053.592546,0.350823243,0.025004005,0.043626355,0.935090687,1.359726105,-3.871200128,1059.311982,0.032976441,0.023239765,23.70435286
0.563117079,10.97227781,9.76637423,155.3237669,28.61008783,-80.5998876,42.97490445,36.72860372,581.4907326,83.52246056,71.66737252,1053.595949,0.345261704,0.025260313,0.043485414,0.937158093,1.336307057,-3.924187751,1059.320278,0.029654806,0.021643098,23.74305842
0.563617079,10.9937757,9.784747499,155.614644,28.610088,-80.59988738,43.01667061,36.76447864,582.0175337,83.5297493,71.72424212,1053.60003,0.33967901,0.025516229,0.04334176,0.939195711,1.310103547,-3.972298653,1059.328614,0.026274429,0.020041097,23.78153594
0.564117079,11.01529448,9.803138712,155.9057845,28.61008816,-80.59988716,43.05843853,36.80037691,582.5443373,83.53448377,71.77433573,1053.604596,0.334075356,0.025771738,0.04319538,0.94120329,1.281161663,-4.015432297,1059.336795,0.022885185,0.018432202,23.81978838
0.564617079,11.03683414,9.821547879,156.1971883,28.61008833,-80.59988694,43.10020696,36.83629503,583.0711436,83.53676156,71.81754085,1053.609832,0.328450933,0.026026812,0.043046264,0.943180581,1.249551274,-4.0534797,1059.345003,0.019365782,0.016843693,23.85781866
0.565117079,11.05839469,9.83997501,156.4888556,28.61008849,-80.59988672,43.14197475,36.87222951,583.5979531,83.53660662,71.85378362,1053.615753,0.322805939,0.026281441,0.042894403,0.945127336,1.215402047,-4.086331853,1059.353251,0.015861556,0.015277004,23.89562966
0.565617079,11.07997612,9.858420111,156.7807863,28.61008866,-80.5998865,43.18374075,36.90817679,584.1247661,83.53415792,71.88294818,1053.622355,0.317140571,0.026535602,0.042739787,0.94704331,1.178763537,-4.113909174,1059.361538,0.012306071,0.013724288,23.93322419
0.566117079,11.10157843,9.876883188,157.0729804,28.61008882,-80.59988628,43.22550387,36.94413328,584.6515829,83.52947777,71.90494663,1053.629641,0.311455029,0.026789277,0.042582417,0.948928257,1.139743776,-4.136112779,1059.369865,0.008690322,0.012220619,23.97060502
0.566617079,11.12320162,9.895364245,157.3654379,28.61008899,-80.59988605,43.26726307,36.98009536,585.1784038,83.52266549,71.91976273,1053.637605,0.305749514,0.027042448,0.042422295,0.950781936,1.098463224,-4.152901895,1059.378232,0.005091768,0.010734051,24.0077749
0.567117079,11.14484569,9.913863284,157.6581588,28.61008916,-80.59988583,43.30901739,37.01605944,585.7052292,83.51384998,71.92736944,1053.646238,0.30002423,0.027295097,0.042259419,0.952604105,1.055021205,-4.164243062,1059.386639,0.001478614,0.009270293,24.0447365
0.567617079,11.16651064,9.932380304,157.9511431,28.61008932,-80.59988561,43.35076589,37.05202189,586.2320595,83.50313783,71.92773733,1053.655535,0.294279381,0.027547193,0.042093791,0.954394526,1.009529589,-4.170092254,1059.395087,-0.002175371,0.007860157,24.08149249
0.568117079,11.18819645,9.950915305,158.2443908,28.61008949,-80.59988539,43.39250765,37.08797912,586.7588948,83.49055664,71.92086431,1053.665492,0.288515176,0.02779872,0.041925429,0.95615296,0.96215911,-4.170390309,1059.403575,-0.005830164,0.006568946,24.11804546
0.568617079,11.20990314,9.969468282,158.537902,28.61008966,-80.59988517,43.43424188,37.12392757,587.2857357,83.47626066,71.90686054,1053.676092,0.282731822,0.028049659,0.04175434,0.957879172,0.913050837,-4.165199781,1059.412104,-0.009355414,0.005262417,24.15439799
0.569117079,11.23163069,9.98803923,158.8316766,28.61008982,-80.59988494,43.4759678,37.1598637,587.8125823,83.46038772,71.8857488,1053.687321,0.276929531,0.028299991,0.041580533,0.959572928,0.862317685,-4.15452579,1059.420674,-0.01294964,0.004041559,24.19055262
0.569617079,11.25337911,10.00662814,159.1257146,28.61008999,-80.59988472,43.51768472,37.19578395,588.3394349,83.44305375,71.85755357,1053.69917,0.271108516,0.028549708,0.041404011,0.961233996,0.810085281,-4.138366839,1059.429285,-0.01648515,0.002791491,24.22651187
0.570117079,11.27514838,10.02523501,159.420016,28.61009016,-80.5998845,43.55939202,37.23168478,588.8662939,83.42444018,71.82226073,1053.711591,0.265268993,0.028798777,0.041224774,0.962862145,0.756423007,-4.116726007,1059.437904,-0.020045005,0.001585447,24.2622782
0.570617079,11.2969385,10.04385982,159.7145809,28.61009033,-80.59988427,43.60108906,37.26756265,589.3931595,83.40454045,71.77985985,1053.724452,0.259411177,0.029047174,0.041042836,0.964457147,0.701514311,-4.089544607,1059.446398,-0.02364435,5.03E-04,24.29785406
0.571117079,11.31874946,10.06250257,160.0094092,28.61009049,-80.59988405,43.64277571,37.30341439,589.9200369,83.38346595,71.73044655,1053.737902,0.253535288,0.02929489,0.040858208,0.966018775,0.645516814,-4.05685688,1059.454931,-0.027113265,-5.93E-04,24.33324183
0.571617079,11.34058127,10.08116323,160.3045009,28.61009066,-80.59988383,43.68445804,37.33924196,590.4470107,83.36608773,71.67793715,1053.812031,0.247641546,0.029541903,0.040670899,0.967546804,0.588507865,-4.018710764,1059.523917,-0.030640909,-0.001640009,24.36844389
0.572117079,11.36243392,10.09984181,160.5998562,28.61009083,-80.5998836,43.72613867,37.37504441,590.9741204,83.3630987,71.63115573,1054.083374,0.241730173,0.029788186,0.040480929,0.969041011,0.530631262,-3.975105795,1059.790595,-0.03411276,-0.002613467,24.40346262
0.572619359,11.38440724,10.1186236,160.8968241,28.610091,-80.59988338,43.76800736,37.41098153,591.5037716,83.35931461,71.5775774,1054.355365,0.23577431,0.030034835,0.040287437,0.970507757,0.472061259,-3.926113368,1060.057415,-0.037504382,-0.003532363,24.43830038
0.57312423,11.40651502,10.1375204,161.1955911,28.61009117,-80.59988315,43.81008943,37.44707161,592.036292,83.35482226,71.51707251,1054.629228,0.229770271,0.030281966,0.040090279,0.971947218,0.412693559,-3.871569288,1060.325595,-0.04084997,-0.004349101,24.47311726
0.573631695,11.42875783,10.15653267,161.4961647,28.61009134,-80.59988292,43.85238508,37.48331117,592.5716898,83.34969801,71.44958988,1054.90513,0.223717959,0.03052955,0.039889441,0.973358646,0.352636815,-3.811404598,1060.595303,-0.04420295,-0.005176606,24.5079344
0.574141759,11.45113624,10.17566087,161.7985519,28.61009151,-80.59988269,43.89489443,37.51969673,593.109973,83.34407281,71.37520439,1055.183057,0.217617285,0.030777545,0.039684905,0.974741283,0.292034276,-3.745658737,1060.866543,-0.047425746,-0.005857198,24.54275182
0.574654429,11.47365076,10.19490544,162.10276,28.61009168,-80.59988246,43.93761765,37.55622469,593.651149,83.33799505,71.29400526,1055.463005,0.211468177,0.031025928,0.03947664,0.976094359,0.231086853,-3.674356435,1061.13932,-0.050662319,-0.006542149,24.57756954
0.575169707,11.49630193,10.2142668,162.4087958,28.61009186,-80.59988223,43.98055497,37.59289138,594.1952247,83.33162919,71.20592401,1055.744969,0.205270571,0.031274667,0.039264625,0.977417095,0.169872665,-3.597457883,1061.413639,-0.053847041,-0.007183106,24.61238755
0.575687599,11.51909025,10.23374537,162.716666,28.61009203,-80.599882,44.02370662,37.62969312,594.742207,83.32510061,71.11101056,1056.02894,0.199024415,0.031523729,0.039048854,0.978708702,0.108533477,-3.514988449,1061.689504,-0.056942683,-0.007740483,24.64720588
0.576208106,11.54201622,10.25334153,163.026377,28.61009221,-80.59988176,44.06707289,37.66662616,595.2921019,83.31855256,71.00940787,1056.314899,0.192729674,0.031773079,0.038829319,0.979968381,0.047225563,-3.427041725,1061.966919,-0.059949113,-0.008326904,24.68202453
0.576731233,11.56508029,10.27305565,163.337935,28.61009239,-80.59988153,44.11065406,37.70368681,595.844915,83.31211229,70.90124541,1056.602723,0.186386325,0.032022678,0.038606025,0.981195323,-0.013894556,-3.33370697,1062.245779,-0.062891442,-0.008759491,24.71684352
0.577256982,11.58828292,10.29288809,163.6513457,28.61009257,-80.59988129,44.15445047,37.74087138,596.4006514,83.30589687,70.78674889,1056.892407,0.179994361,0.032272497,0.038378972,0.982388706,-0.074636638,-3.235129412,1062.526106,-0.06564029,-0.009146897,24.75166287
0.577785354,11.61162452,10.31283917,163.9666146,28.61009275,-80.59988105,44.19846249,37.77817616,596.9593153,83.30010426,70.66611848,1057.184016,0.173553794,0.032522498,0.038148155,0.983547704,-0.134874765,-3.131457373,1062.807991,-0.068285084,-0.009524118,24.78648259
0.57831635,11.63510549,10.33290918,164.283747,28.61009293,-80.59988081,44.24269053,37.81559745,597.5209104,83.29487176,70.53950244,1057.47753,0.16706465,0.032772646,0.037913566,0.984671477,-0.19446374,-3.022795048,1063.09144,-0.070856286,-0.00984349,24.82130271
0.578849972,11.65872619,10.35309841,164.6027476,28.61009311,-80.59988057,44.28713501,37.85313151,598.08544,83.29033738,70.40703391,1057.772933,0.160526973,0.033022897,0.037675203,0.985759179,-0.253266046,-2.90923833,1063.376453,-0.073301429,-0.010103709,24.85612322
0.579386218,11.68248698,10.37340711,164.9236209,28.61009329,-80.59988032,44.33179635,37.89077466,598.6529066,83.28658878,70.26889549,1058.070206,0.153940823,0.033273216,0.037433073,0.986809952,-0.311101594,-2.790906989,1063.663033,-0.075696004,-0.010311928,24.89094416
0.579925089,11.70638818,10.39383551,165.246371,28.61009347,-80.59988008,44.37667504,37.92852324,599.2233117,83.28379225,70.12531599,1058.369322,0.147306279,0.033523562,0.037187189,0.987822931,-0.3678388,-2.667974003,1063.951183,-0.077885886,-0.010477934,24.92576554
0.580466582,11.73043005,10.4143838,165.5710016,28.61009366,-80.59987983,44.4217715,37.96637365,599.7966564,83.28208759,69.97659643,1058.670253,0.140623441,0.033773873,0.036937548,0.988797245,-0.423319908,-2.540658032,1064.240904,-0.079979537,-0.010584634,24.96058738
0.581010695,11.75461287,10.43505214,165.8975158,28.61009384,-80.59987959,44.46708612,38.00432234,600.3729407,83.2814315,69.82290699,1058.97299,0.133892428,0.034024099,0.036684174,0.989732009,-0.477295993,-2.409052519,1064.532197,-0.081947801,-0.010523714,24.99540969
0.581557426,11.77893682,10.45584067,166.2259163,28.61009403,-80.59987934,44.51261931,38.04236583,600.9521637,83.28190915,69.66462715,1059.277503,0.127113381,0.034274212,0.036427091,0.990626334,-0.529570977,-2.273430064,1064.825064,-0.083725676,-0.010462392,25.03023251
