t,relPosX,relPosY,relPosZ,lat,lon,worldVelX,worldVelY,worldVelZ,worldAccX,worldAccY,worldAccZ,qW,qX,qY,qZ,bodyAccX,bodyAccY,bodyAccZ,bodyGyrX,bodyGyrY,bodyGyrZ
0.818735142,0.043967509,2.832759326,23.34285116,45.00002548,5.59E-07,-2.36078081,8.566970979,51.34550477,-10.42850293,9.61737074,46.95487102,0.507969284,-0.104210915,0.058298794,0.853058346,1.807824388,4.143919038,48.84226767,0.778020973,-0.0626932,4.902155369
0.823739605,0.03203551,2.87575876,23.60039845,45.00002586,4.07E-07,-2.407009577,8.61783147,51.58168243,-9.686550186,9.947543986,47.10944631,0.497634645,-0.102267709,0.061388169,0.859146418,1.811413946,3.464407937,48.95711874,0.842970846,-0.053645177,4.921801636
0.830047,0.016686608,2.930325522,23.92668609,45.00002635,2.12E-07,-2.458713077,8.6853036,51.88044662,-8.782645046,10.38815889,47.27439937,0.484444292,-0.099728068,0.065460854,0.866650401,1.80566151,2.630211875,49.08909357,0.90568097,-0.042976005,4.944706368
0.837647294,-0.00220631,2.996662661,24.32236513,45.00002695,-2.81E-08,-2.511119536,8.772237471,52.24179863,-7.607924338,11.01954624,47.45464654,0.468294926,-0.096590375,0.070544283,0.875439127,1.782014268,1.533819828,49.25166202,0.963327602,-0.029048139,4.973636781
0.845221049,-0.021388996,3.063450558,24.71939892,45.00002755,-2.72E-07,-2.552709961,8.865584542,52.60298516,-6.185967674,11.87104424,47.62554742,0.451911643,-0.093451164,0.075683929,0.88392007,1.727985272,0.184068269,49.44047775,0.998925682,-0.011018108,5.008605616
0.85,-0.033639887,3.105967098,24.97133141,45.00002793,-4.28E-07,-2.573640389,8.928153735,52.83127851,-4.803841552,12.78931002,47.74447768,0.441419195,-0.09149805,0.078907534,0.889129238,1.64071615,-1.157830611,49.62001585,0.996070997,0.009008916,5.043573122
0.857168426,-0.052180331,3.170320007,25.35127439,45.00002851,-6.64E-07,-2.597775542,9.027479547,53.17298927,-3.96085605,13.39944799,47.7934086,0.425449131,-0.08865287,0.083632895,0.896738114,1.569750759,-1.99888141,49.72910464,0.974641714,0.022921171,5.065696154
0.863849652,-0.069591558,3.230960502,25.70759419,45.00002906,-8.85E-07,-2.613142728,9.125970687,53.48972397,-2.792563449,14.31495462,47.53811727,0.410309438,-0.086131293,0.087837566,0.903610606,1.506863657,-3.21586715,49.59815007,0.915331698,0.045023676,5.098837442
0.868777313,-0.082487914,3.276116781,25.97174653,45.00002946,-1.05E-06,-2.620628574,9.202195729,53.72215299,-1.831183262,15.16440098,47.27156199,0.398983319,-0.084373292,0.090768351,0.908545302,1.437090891,-4.276085618,49.47284835,0.832847245,0.066663,5.129594753
0.872978953,-0.093508291,3.314921745,26.19788259,45.00002981,-1.19E-06,-2.624812497,9.269486125,53.91951994,-1.222597345,15.76855642,47.06384026,0.389217758,-0.082952417,0.093128827,0.912663933,1.382067223,-4.98953778,49.37956641,0.756852864,0.083310501,5.152199615
0.876759704,-0.103436812,3.350084549,26.40207355,45.00003013,-1.32E-06,-2.627122445,9.331736891,54.0964686,-0.781485528,16.25705593,46.88356461,0.380344987,-0.081740559,0.095129908,0.916300427,1.334895257,-5.539853236,49.3000943,0.683044931,0.097972918,5.171420256
0.880262265,-0.112640703,3.3828725,26.59183599,45.00003042,-1.43E-06,-2.62825514,9.390743231,54.25985539,-0.451323928,16.66826479,46.72177291,0.37205275,-0.080677383,0.096870476,0.919610799,1.293801736,-5.982315081,49.22902387,0.610392468,0.111504501,5.188673153
0.883571971,-0.121340231,3.414046889,26.77167503,45.0000307,-1.54E-06,-2.628625416,9.447582527,54.41377802,-0.205214026,17.01985533,46.57443926,0.364153189,-0.079727332,0.09840839,0.922687269,1.258120023,-6.342895222,49.16381591,0.538498033,0.124328682,5.204620867
0.886741236,-0.129670958,3.444076218,26.94435971,45.00003097,-1.65E-06,-2.628510767,9.502898242,54.56075748,-0.027518003,17.32194073,46.43920917,0.356530751,-0.078868492,0.099778765,0.925586183,1.227569414,-6.63663768,49.10293932,0.467099319,0.136613956,5.219659212
0.889812039,-0.137742043,3.473340998,27.11212327,45.00003124,-1.75E-06,-2.628114782,9.557228247,54.70280327,0.0914888,17.58034472,46.31476415,0.349091095,-0.078084489,0.101007385,0.92835108,1.202101736,-6.872652715,49.04544693,0.396119395,0.148516246,5.234031359
0.89280936,-0.145618587,3.502067309,27.27629246,45.00003149,-1.85E-06,-2.627599249,9.610857667,54.84111988,0.158498329,17.79911315,46.20005194,0.34177841,-0.07736517,0.102109613,0.931007935,1.181772514,-7.057301996,48.9905731,0.325403814,0.160110317,5.247931327
0.895759155,-0.153368714,3.530495824,27.43826295,45.00003175,-1.95E-06,-2.627100231,9.664118058,54.97694515,0.177974514,17.98026477,46.09461426,0.3345327,-0.076701416,0.10309875,0.933582034,1.166773479,-7.194450469,48.93785428,0.25497725,0.171455706,5.261474926
0.898680118,-0.161041803,3.558801843,27.59904466,45.00003201,-2.05E-06,-2.626740362,9.717229759,55.11117271,0.153167859,18.12531132,45.99793195,0.327310263,-0.076086815,0.103983341,0.936090943,1.157338206,-7.287028813,48.88680695,0.184791442,0.182572449,5.274781572
0.901595165,-0.168698641,3.587205614,27.75989128,45.00003226,-2.15E-06,-2.626620927,9.770487596,55.24488734,0.086330603,18.23476236,45.90975561,0.320055649,-0.075515015,0.104771228,0.938554662,1.153775969,-7.336806593,48.83707344,0.114872198,0.193449611,5.287937209
0.904520823,-0.176383366,3.615868994,27.92171498,45.00003252,-2.24E-06,-2.626762778,9.823998208,55.37889765,0.001455234,18.28750764,45.83607409,0.312727927,-0.074982249,0.10546662,0.940986556,1.124975625,-7.341515629,48.78744924,0.04511073,0.204231451,5.301057671
0.907477218,-0.184149775,3.64499249,28.08563687,45.00003278,-2.34E-06,-2.627281109,9.878013314,55.51414929,-0.105007436,18.28659737,45.77573139,0.30527599,-0.074485145,0.106073056,0.943401844,1.077351587,-7.300493188,48.73777146,-0.024380884,0.215409858,5.314283998
0.910487893,-0.192061076,3.674814571,28.25297904,45.00003305,-2.44E-06,-2.628314816,9.932845585,55.65173837,-0.252107173,18.24828278,45.72338284,0.29763884,-0.07402062,0.106592649,0.945817147,1.037801043,-7.215536448,48.68829555,-0.093589791,0.227049413,5.327697905
0.913576947,-0.200182542,3.70558419,28.42510818,45.00003333,-2.55E-06,-2.630026306,9.988799297,55.79278443,-0.440957941,18.17040421,45.67894626,0.289752615,-0.073586395,0.107025205,0.948247895,1.007243477,-7.085180995,48.63856326,-0.162563298,0.239130494,5.341393968
0.916775819,-0.208599565,3.73762916,28.60381561,45.00003361,-2.65E-06,-2.632617213,10.0462815,55.93874083,-0.673442301,18.04981468,45.64246269,0.281533055,-0.073180073,0.107368974,0.950713269,0.986885684,-6.907022797,48.58809347,-0.23125653,0.251677154,5.355472537
0.920121132,-0.217412425,3.771336789,28.79120342,45.00003392,-2.77E-06,-2.636346437,10.10574519,56.09129761,-0.952680163,17.88199188,45.61401937,0.272880411,-0.072799711,0.107619553,0.953233715,0.978270678,-6.677304014,48.5362606,-0.299601868,0.264632988,5.370069613
0.923666815,-0.226768933,3.807279003,28.99037195,45.00003424,-2.88E-06,-2.641573138,10.16787614,56.2529353,-1.283008065,17.66074512,45.59381724,0.263647258,-0.072442716,0.107769764,0.955838822,0.983474941,-6.390780609,48.48231531,-0.367473577,0.277994203,5.385346374
0.927493742,-0.236891373,3.846317121,29.2059816,45.00003459,-3.01E-06,-2.648832111,10.23370397,56.42736656,-1.671277653,17.37691745,45.58213574,0.25361141,-0.072105632,0.107807512,0.95857163,1.005375309,-6.039402923,48.42516247,-0.434737618,0.291712894,5.401543881
0.931732582,-0.248140073,3.889847696,29.44557768,45.00003498,-3.16E-06,-2.658994067,10.30488018,56.62058189,-2.128320634,17.0164334,45.57941967,0.242412424,-0.071783195,0.107711897,0.961499629,1.048254314,-5.610576323,48.3631559,-0.501184289,0.305772348,5.419026511
0.936626031,-0.261186338,3.940469992,29.72319347,45.00003544,-3.32E-06,-2.673681459,10.38445166,56.84369694,-2.672094859,16.55620339,45.58640002,0.229379287,-0.071465171,0.107443713,0.964745418,1.119023877,-5.083490393,48.29362006,-0.566400162,0.319986164,5.438385312
0.942702235,-0.277498991,4.003857517,30.06942942,45.00003601,-3.53E-06,-2.696538656,10.47888769,57.12089035,-3.335937514,15.95347814,45.60436999,0.213047055,-0.07112733,0.10691794,0.968566162,1.230276972,-4.419526398,48.21156201,-0.629550394,0.334080885,5.460720046
0.950363732,-0.298292171,4.084573967,30.50840071,45.00003673,-3.79E-06,-2.732830103,10.59033702,57.47068898,-4.19088735,15.11565618,45.63579037,0.192233807,-0.070741172,0.106041642,0.973034953,1.409503152,-3.535836769,48.10595723,-0.688106119,0.347131125,5.48842417
0.958066341,-0.319513517,4.166553497,30.95242913,45.00003747,-4.06E-06,-2.779180727,10.69474624,57.82218692,-5.291747898,13.97479171,45.67360348,0.171085661,-0.070317825,0.105039099,0.977114061,1.716141803,-2.385430231,47.96603,-0.728054707,0.354620436,5.523275354
0.966228285,-0.342437454,4.254270051,31.4258882,45.00003826,-4.36E-06,-2.840007166,10.79799486,58.19394414,-6.73190945,13.12497466,45.59249194,0.148469851,-0.069692531,0.103958768,0.980964948,2.561727115,-1.45501665,47.82864588,-0.732945355,0.341237561,5.557085323
0.974669176,-0.366715493,4.345836357,31.91871685,45.00003908,-4.66E-06,-2.914215947,10.8965016,58.57763617,-8.146648573,12.16909196,45.50248231,0.124897509,-0.068698301,0.102939586,0.984420945,3.450445829,-0.539473573,47.67319971,-0.705009078,0.294332571,5.591347353
0.980733662,-0.384566018,4.412119336,32.27479474,45.00003968,-4.89E-06,-2.973400146,10.96220913,58.85284191,-9.391770069,11.17664295,45.41087926,0.107867036,-0.0676853,0.102331076,0.986565636,4.290623714,0.275454323,47.50563463,-0.644103166,0.212637254,5.625886037
0.985784554,-0.399715172,4.467619974,32.57263235,45.00004018,-5.08E-06,-3.025577811,11.01392687,59.08178028,-10.09713072,10.50136157,45.34976665,0.093632534,-0.066614573,0.101933253,0.988132106,4.801536765,0.746340298,47.3837546,-0.583767679,0.13558102,5.650371746
0.990311771,-0.413521683,4.517583291,32.84057252,45.00004063,-5.26E-06,-3.073967051,11.05818313,59.28679465,-10.54070682,9.986016884,45.30366518,0.080840227,-0.065461907,0.10167621,0.989364212,5.145642573,1.051369045,47.2828309,-0.525186925,0.061554795,5.670621674
0.994526646,-0.426574668,4.56427617,33.09086094,45.00004105,-5.43E-06,-3.119907864,11.09781883,59.47752269,-10.81667264,9.574103627,45.26673629,0.068905363,-0.06421498,0.101530736,0.990363568,5.379020755,1.251319515,47.19366077,-0.467734002,-0.010934866,5.688685771
0.998553398,-0.439226842,4.609038523,33.33072888,45.00004145,-5.59E-06,-3.164178438,11.1344878,59.65962437,-10.96506915,9.242521636,45.23619287,0.057483039,-0.0628616,0.101482151,0.991183884,5.524797755,1.372211747,47.11224616,-0.411274653,-0.082467973,5.705442514
1.002467589,-0.451696151,4.652689153,33.56459438,45.00004184,-5.74E-06,-3.207039272,11.16908237,59.83658397,-11.00686523,8.979475376,45.21018747,0.046362954,-0.061391758,0.101523548,0.991854071,5.594477668,1.427937007,47.03621931,-0.355596686,-0.15337888,5.721403877
1.006459431,-0.464583571,4.697342425,33.80381295,45.00004224,-5.91E-06,-3.249611298,11.20296201,60.01718076,-10.8297264,8.659864709,45.22381007,0.035005684,-0.059739548,0.101661636,0.99240652,5.456802405,1.537214102,46.96093598,-0.300145695,-0.223040829,5.736987279
1.010672311,-0.478365563,4.744612164,34.05705984,45.00004267,-6.08E-06,-3.292860878,11.23742963,60.20792133,-10.48539535,8.325963633,45.25871026,0.023001455,-0.057837298,0.101919957,0.992843443,5.173676099,1.665404008,46.88363836,-0.24081483,-0.291108105,5.753305335
1.015131588,-0.493147271,4.794802287,34.32599407,45.00004312,-6.27E-06,-3.336359275,11.27285291,60.40995222,-10.03213494,8.050869775,45.29149748,0.010274995,-0.05565977,0.102326047,0.993139363,4.813261981,1.747025459,46.80342285,-0.175821361,-0.358508175,5.770866967
1.019506608,-0.507832502,4.844196023,34.59072262,45.00004356,-6.46E-06,-3.37639558,11.30696556,60.60825837,-9.462856208,7.853164383,45.31832786,-0.002231154,-0.053375783,0.102861524,0.993260064,4.367546742,1.772892976,46.71991079,-0.105234898,-0.423756916,5.789702427
1.023867189,-0.522637322,4.893574649,34.85544083,45.00004401,-6.65E-06,-3.413399106,11.34076775,60.80594464,-8.828104406,7.757742415,45.33330313,-0.01471609,-0.050972485,0.103532124,0.99321012,3.872169587,1.738351612,46.63915527,-0.035244426,-0.480595931,5.808335634
1.028279826,-0.537776221,4.943693184,35.12419673,45.00004446,-6.84E-06,-3.447662777,11.37521917,61.00595436,-8.135076447,7.762556785,45.33369358,-0.027370885,-0.048432666,0.104348908,0.992983594,3.328409168,1.646534186,46.55954411,0.034207302,-0.529212882,5.826997159
1.032811935,-0.553474573,4.995328372,35.4011476,45.00004492,-7.04E-06,-3.479352954,11.41133012,61.21125127,-7.388657577,7.869361628,45.31618415,-0.040390759,-0.04573535,0.105328518,0.992563735,2.735710237,1.498034234,46.47953789,0.103182197,-0.569272498,5.845931382
1.037545338,-0.570014462,5.049434495,35.69139212,45.00004541,-7.25E-06,-3.508565815,11.45033565,61.42541532,-6.592808717,8.083587952,45.27658677,-0.054014168,-0.042850814,0.10649614,0.99191978,2.092243445,1.291232421,46.39756531,0.171565296,-0.600096511,5.865401389
1.042595759,-0.587803729,5.107372693,36.00219248,45.00004593,-7.48E-06,-3.535356144,11.49396529,61.65349561,-5.750427781,8.415108104,45.20934148,-0.068579804,-0.039732146,0.107891637,0.990998265,1.394135642,1.021880136,46.31174978,0.239241426,-0.62033301,5.885739619
1.048158436,-0.607540103,5.171450427,36.34584815,45.00004651,-7.73E-06,-3.559776411,11.54506715,61.90400611,-4.862754338,8.880738503,45.10649928,-0.084660395,-0.036294046,0.109585267,0.989700171,0.633819484,0.681699429,46.21951678,0.30596443,-0.627835913,5.907426882
1.05456649,-0.630425599,5.245633323,36.74345375,45.00004718,-8.02E-06,-3.582057203,11.60900652,62.19131019,-3.927222454,9.511245192,44.95518437,-0.103236346,-0.0323935,0.111698674,0.987834158,-0.204396124,0.254297876,46.11668914,0.371271176,-0.618765328,5.93128346
1.063,-0.660734008,5.343928982,37.26952943,45.00004806,-8.40E-06,-3.604399525,11.70382137,62.56650791,-3.085013854,10.50069833,44.6965525,-0.127769619,-0.027459794,0.114630804,0.984774422,-1.034641277,-0.459180226,46.00307003,0.432365368,-0.587101015,5.958484535
1.069932545,-0.685771708,5.425364864,37.70433567,45.00004879,-8.72E-06,-3.618295173,11.79143531,62.87222655,-2.255932461,11.99974616,44.27005507,-0.148009629,-0.023647221,0.117049488,0.98175016,-2.01387579,-1.540555261,45.85293784,0.4798783,-0.51711902,5.993267033
1.075456207,-0.705783899,5.49070437,38.05228919,45.00004938,-8.98E-06,-3.627487899,11.86751074,63.11404085,-1.786705588,13.27476936,43.92314911,-0.164183225,-0.020803064,0.118906229,0.979016042,-2.74245536,-2.436588293,45.77331998,0.48954156,-0.438123871,6.021351434
1.080331384,-0.723486724,5.548733387,38.36049876,45.0000499,-9.20E-06,-3.634882976,11.93906722,63.3261177,-1.564998202,14.26271116,43.63139054,-0.178491794,-0.018451638,0.120448067,0.97636698,-3.250070185,-3.129426868,45.70794373,0.478666838,-0.363533966,6.043535787
1.084823626,-0.739830515,5.602521125,38.64541181,45.00005038,-9.41E-06,-3.641589398,12.00839531,63.52042533,-1.487263641,15.08216565,43.37173663,-0.191703428,-0.016424417,0.121758151,0.973732503,-3.630233971,-3.708454279,45.64931522,0.456121462,-0.290623906,6.063017922
1.089089582,-0.755379426,5.653893739,38.91677904,45.00005085,-9.61E-06,-3.648254482,12.07693832,63.70399306,-1.513968649,15.77128276,43.13777392,-0.204272223,-0.01462645,0.122881328,0.971060814,-3.915194746,-4.203163968,45.59493023,0.425293093,-0.218881543,6.080906445
1.093219014,-0.770458958,5.703905454,39.18020578,45.0000513,-9.80E-06,-3.655311039,12.14546867,63.88085481,-1.624159791,16.34999912,42.9260981,-0.216458301,-0.013004487,0.123838473,0.968318501,-4.121623493,-4.629417037,45.5432869,0.387850858,-0.147800339,6.097846605
1.097278881,-0.785314538,5.753354214,39.43990527,45.00005174,-9.99E-06,-3.663113174,12.21457945,64.05400672,-1.805160929,16.82641456,42.73579823,-0.228456079,-0.011521854,0.124640114,0.96547393,-4.257616944,-4.994520697,45.49354619,0.344864494,-0.077325647,6.114205956
1.101331858,-0.800178664,5.803001754,39.69986389,45.00005219,-1.02E-05,-3.671975272,12.2848716,64.22623207,-2.048510621,17.2035095,42.566828,-0.240448254,-0.010148931,0.12529051,0.962488402,-4.327245752,-5.302201335,45.44506119,0.296828277,-0.007396046,6.130256096
1.105426062,-0.81523234,5.853444838,39.96317456,45.00005264,-1.04E-05,-3.68182272,12.3563738,64.3997841,-2.302672787,17.43638698,42.43312451,-0.252575323,-0.008866622,0.125788001,0.959325007,-4.351285593,-5.491559397,45.39613462,0.244286193,0.062020755,6.146272215
1.109583657,-0.83056234,5.904968544,40.23128865,45.0000531,-1.06E-05,-3.692813663,12.42891509,64.57573101,-2.51578632,17.47428288,42.3504898,-0.264901315,-0.007667779,0.126127484,0.955960437,-4.342108717,-5.494645729,45.3453271,0.189848873,0.131405953,6.162703711
1.113895473,-0.846511841,5.958721014,40.51012033,45.00005359,-1.08E-05,-3.705454322,12.5035872,64.7580101,-2.778342154,17.40307749,42.29272122,-0.277693464,-0.006527765,0.126304572,0.952308187,-4.253623048,-5.43818692,45.29451813,0.134914202,0.200078052,6.179629943
1.118474275,-0.863512037,6.016151882,40.80707741,45.0000541,-1.10E-05,-3.720432423,12.58170661,64.95149175,-3.09081404,17.21356767,42.26059577,-0.291283558,-0.005422074,0.126302744,0.94824686,-4.079698547,-5.319691672,45.242402,0.079246319,0.26798898,6.197344831
1.123508994,-0.882288959,6.079709331,41.1346256,45.00005468,-1.12E-05,-3.738899149,12.66554054,65.16429676,-3.456114895,16.88783746,42.2562788,-0.306227743,-0.004314784,0.126086155,0.943561463,-3.80813909,-5.132562766,45.18729642,0.0227943,0.334771734,6.216264555
1.129353289,-0.904209374,6.15400644,41.51618744,45.00005534,-1.15E-05,-3.763065304,12.75925969,65.41160203,-3.88239113,16.3914472,42.28409971,-0.323566191,-0.003144051,0.125575981,0.937830319,-3.41520781,-4.862589999,45.12636884,-0.034886015,0.399965895,6.237139203
1.136782646,-0.932293414,6.249221484,42.00332355,45.0000562,-1.19E-05,-3.797983319,12.87144593,65.72672183,-4.3870866,15.65392333,42.35320528,-0.345573371,-0.001774781,0.124581907,0.930083461,-2.852306902,-4.479543762,45.0542326,-0.094375738,0.462273303,6.261413154
1.145186538,-0.964395537,6.357887336,42.55718615,45.00005718,-1.23E-05,-3.842688272,12.9873527,66.08450712,-5.004297293,14.51471241,42.48439596,-0.370387154,-2.84E-04,0.123100857,0.920684232,-2.00996139,-3.914525163,44.95865118,-0.156001087,0.516664334,6.292283591
1.15360339,-0.996943802,6.467643889,43.11492325,45.00005816,-1.27E-05,-3.891849346,13.09050171,66.44448889,-5.614405501,13.04748453,42.66674146,-0.39511124,0.001273007,0.121385699,0.910577289,-0.957107474,-3.220491149,44.84330062,-0.20426614,0.540277392,6.327170915
1.161853543,-1.029255135,6.576009018,43.66456339,45.00005914,-1.31E-05,-3.941058756,13.17692238,66.79947949,-5.951090195,11.37151085,42.89682189,-0.419181273,0.002972164,0.11966174,0.899977385,0.128218533,-2.330212731,44.7148491,-0.22772235,0.521687251,6.362195347
1.168974344,-1.057468788,6.670070426,44.14132492,45.00005999,-1.34E-05,-3.983097273,13.24021811,67.10746086,-5.95321938,9.596856115,43.15439789,-0.439796632,0.004645984,0.118300295,0.890259725,1.187038343,-1.25811021,44.57410261,-0.215339395,0.461444693,6.397605656
1.174040432,-1.077721864,6.737248172,44.48185384,45.00006059,-1.37E-05,-4.01233412,13.27963437,67.32729761,-5.837387338,8.213104094,43.34028242,-0.454359344,0.005982035,0.117476034,0.883018224,2.024954648,-0.431614704,44.44798666,-0.176834112,0.377216863,6.42861013
1.178345434,-1.095047334,6.794483397,44.77210078,45.0000611,-1.39E-05,-4.036555714,13.31004281,67.51446255,-5.698093981,7.37101097,43.4425917,-0.466659332,0.007223562,0.116903727,0.876647253,2.537340005,0.072319982,44.35781246,-0.135860618,0.301083881,6.450762256
1.182237897,-1.110801164,6.846342437,45.03522805,45.00006157,-1.41E-05,-4.057877388,13.33555017,67.68388483,-5.551122324,6.776101304,43.50584544,-0.477717247,0.008435278,0.116505568,0.870713231,2.897951835,0.433066876,44.2820892,-0.09375682,0.227460956,6.469603938
1.185868428,-1.125568696,6.89479869,45.28124347,45.00006201,-1.43E-05,-4.077226314,13.35802942,67.84199813,-5.402400191,6.348254473,43.54213823,-0.487973839,0.00964447,0.1162476,0.865028908,3.153565567,0.699837413,44.21503495,-0.051021185,0.155081007,6.486637271
1.189336058,-1.139738324,6.941155365,45.5167563,45.00006242,-1.45E-05,-4.09520574,13.37866912,67.99303409,-5.255917114,6.052343208,43.55668412,-0.497716362,0.010871834,0.116110802,0.859464082,3.324260638,0.894560069,44.15415392,-0.008053662,0.083533586,6.502514086
1.192706065,-1.15356798,6.986274696,45.74614059,45.00006283,-1.47E-05,-4.112211906,13.39827755,68.13977251,-5.11416764,5.868213574,43.55216156,-0.507132285,0.012132548,0.116085177,0.853928497,3.421189784,1.030178003,44.09779599,0.035020295,0.01260822,6.517665132
1.196021151,-1.167227441,7.030722893,45.97226888,45.00006323,-1.48E-05,-4.128509104,13.41744632,68.28401613,-4.97946714,5.78460902,43.52975743,-0.516342787,0.013437365,0.116165869,0.848360215,3.450126841,1.114327032,44.04488026,0.078089309,-0.05781599,6.532374972
1.199332241,-1.180923706,7.075181191,46.19860176,45.00006363,-1.50E-05,-4.14439043,13.43677961,68.4279237,-4.854323135,5.795325561,43.48980301,-0.525489264,0.014803205,0.116352273,0.842676716,3.41372166,1.151685357,43.99469676,0.120930568,-0.127719383,6.546829988
1.202676897,-1.194811893,7.120156209,46.42771233,45.00006403,-1.52E-05,-4.160378632,13.45710936,68.57298375,-4.740829107,5.897690383,43.43169636,-0.534673303,0.016244463,0.116646384,0.836811925,3.312162163,1.145203826,43.9464282,0.163644101,-0.197249542,6.561252384
1.206177437,-1.209405619,7.167303146,46.66801974,45.00006446,-1.54E-05,-4.177718395,13.48017436,68.72424574,-4.85817938,6.309384686,43.29705157,-0.544224165,0.017817538,0.117058653,0.830541911,3.033752394,0.804427537,43.91120767,0.204312389,-0.265734736,6.575584464
1.209945804,-1.225185171,7.218151865,46.92730361,45.00006491,-1.56E-05,-4.197162832,13.50740241,68.88635667,-5.050878121,6.882042986,43.12182686,-0.55443383,0.019582479,0.117605056,0.823643555,2.633563789,0.344644616,43.87837052,0.240106434,-0.333133948,6.589999965
1.211,-1.229612743,7.232395561,46.99994714,45.00006504,-1.56E-05,-4.202752969,13.51550515,68.93156221,-5.27104176,7.581994018,42.91249911,-0.557276391,0.020089072,0.117774233,0.821686487,2.117016563,-0.167691814,43.8433942,0.270259612,-0.399395694,6.605038022
1.212581293,-1.236265229,7.253777395,47.10900161,45.00006523,-1.57E-05,-4.211247138,13.52804093,68.99907122,-5.334595941,7.791263593,42.85034649,-0.561528989,0.020859065,0.118039623,0.818728735,1.957856692,-0.312472408,43.83358364,0.277090756,-0.416584775,6.609178766
1.214953234,-1.246269377,7.285888186,47.27278247,45.00006552,-1.59E-05,-4.224211748,13.54767835,69.09938989,-5.408982036,8.06564446,42.5336764,-0.567882422,0.022036003,0.118460569,0.814242631,1.707996238,-0.529808714,43.59159766,0.286012925,-0.441131143,6.615345819
1.218511144,-1.261334069,7.334144797,47.51889653,45.00006596,-1.60E-05,-4.244173383,13.57910358,69.24771265,-5.523153053,8.495922791,42.05311672,-0.577354787,0.023847826,0.119131828,0.807403455,1.309943803,-0.854324229,43.22851752,0.296399663,-0.475022799,6.624503674
1.223848009,-1.284067069,7.406750321,47.88904541,45.00006661,-1.63E-05,-4.275295697,13.6308919,69.46526444,-5.698514672,9.174789046,41.32115038,-0.591432062,0.026658267,0.120187429,0.796901772,0.666798149,-1.331662822,42.68336147,0.305174513,-0.518611099,6.638046382
1.231853307,-1.318487448,7.516215091,48.44640561,45.00006759,-1.68E-05,-4.324618084,13.71931632,69.78030526,-5.964769572,10.2388504,40.20343896,-0.612250158,0.03103539,0.121735344,0.78061966,-0.378662595,-2.007451722,41.86353772,0.303281064,-0.565897662,6.657957958
1.242,-1.362703045,7.6560644,49.15638974,45.00006885,-1.73E-05,-4.391354495,13.84931088,70.16001555,-6.354857028,11.84672377,38.50136945,-0.638122666,0.036722879,0.123289427,0.759111725,-2.051286352,-2.882201688,40.62720344,0.268343019,-0.591030573,6.686983959
1.248711828,-1.392332343,7.749338192,49.62810944,45.00006969,-1.77E-05,-4.437981259,13.9460158,70.4035406,-6.778805707,13.72777808,36.35037739,-0.654921918,0.04046884,0.123866249,0.744376723,-4.189180074,-3.658856497,39.04891258,0.180757295,-0.538889098,6.722386399
1.253404592,-1.413237334,7.81495202,49.95889537,45.00007028,-1.80E-05,-4.471525109,14.01834236,70.57346841,-7.099470089,15.05097078,36.22489499,-0.666518936,0.043039856,0.123989222,0.73384382,-5.478289408,-3.911101047,39.29209651,0.105703913,-0.456383958,6.745055419
1.257365191,-1.431003386,7.870597571,50.23869262,45.00007078,-1.82E-05,-4.499856554,14.08150453,70.71694176,-7.161657959,15.72607618,36.21141037,-0.676211391,0.045161778,0.123894096,0.724809507,-6.17148322,-3.840204613,39.45922808,0.050090411,-0.379748215,6.760851108
1.260961731,-1.447233361,7.921347402,50.49326347,45.00007124,-1.84E-05,-4.525435428,14.14014184,70.84739479,-7.137999162,16.15121635,36.24441036,-0.68493713,0.047040532,0.123643573,0.716491858,-6.624619988,-3.665867081,39.59982238,0.00469544,-0.306309134,6.774405462
1.26434781,-1.462597281,7.969321684,50.7333666,45.00007167,-1.86E-05,-4.549271991,14.19614975,70.97045711,-7.080233842,16.44080227,36.30408665,-0.693085791,0.048760502,0.123262381,0.708562548,-6.943543956,-3.45080657,39.72776774,-0.03420014,-0.234189188,6.786849317
1.267608336,-1.477467286,8.015697181,50.9649612,45.00007209,-1.88E-05,-4.571898476,14.2505406,71.08926606,-6.993615505,16.62627984,36.38762063,-0.70087066,0.050366762,0.122761878,0.700837377,-7.157286008,-3.204042698,39.84859021,-0.068109826,-0.162886021,6.798654512
1.270805219,-1.492118047,8.061340018,51.19241198,45.0000725,-1.90E-05,-4.593680193,14.30405382,71.20613149,-6.880519734,16.72371504,36.49376833,-0.708443978,0.05189004,0.122145501,0.693177488,-7.280286601,-2.931007739,39.96530926,-0.09779644,-0.09225923,6.810088019
1.27398641,-1.506765267,8.106928595,51.41911784,45.00007291,-1.92E-05,-4.614871578,14.3572431,71.32286905,-6.741689835,16.74203574,36.62234561,-0.715920499,0.053351898,0.121411551,0.685471115,-7.320232437,-2.634938125,40.0800903,-0.123621765,-0.022185084,6.821351481
1.277198783,-1.521623568,8.15313531,51.64842351,45.00007332,-1.94E-05,-4.635696544,14.41065369,71.44127684,-6.576804056,16.68562338,36.77385755,-0.723408699,0.054771004,0.120552679,0.677603898,-7.280382406,-2.318041006,40.19457297,-0.145786391,0.047339561,6.832605601
1.280499608,-1.53695958,8.200792211,51.88444036,45.00007375,-1.95E-05,-4.656408853,14.46497901,71.56357032,-6.384381587,16.55547238,36.94968293,-0.731037058,0.056167669,0.11955305,0.669430415,-7.160613217,-1.981420769,40.31032936,-0.16437762,0.116295874,6.844012392
